the sidewalk is made of bricks	['sidewalk', 'bricks']	made of	['is', 'was made for', 'made', 'has made', 'makes', 'made for', 'are making', 'makes no', 'is for', 'is taken']		what is the sidewalk made of
the sidewalk is made of bricks	['sidewalk', 'bricks']	made of	['is', 'was made for', 'made', 'has made', 'makes', 'made for', 'are making', 'makes no', 'is for', 'is taken']		what is the sidewalk made out of
the tree has no leaves	['tree', 'leaves']	has no	['has no', 'body has no', 'have no', 'has', 'no', 'mountain has no trees', 'has little', 'has plenty', 'has only', 'that has']		what is the tree missing
a red car is parked on the side of the road	['car', 'side']	parked on the	['is on the', 'parked on the', 'is sitting on the', 'is lying on the', 'is on', 'is parked by the', 'is sitting on', 'sits on the', 'is standing on', 'is talking on the']		what is the white square on the car
a red car is parked on the side of the road	['car', 'road']	parked on side	['on the side', 'is on the', 'is sitting on the', 'sits on the', 'parked on the', 'is lying on the', 'that is on the', 'remains on the', 'that is located on the', 'on the']		what is the white square on the car
it is a sunny day	['day', 'it']	X	['sunny', 'is', 'is in', 'that is', 'is parked', 'is surfing', 'is near', 'is splashing', 'is riding', 'is watching']		what kind of day is it
skyscraper in the background	['skyscraper', 'background']	location	['in the', 'in the middle', 'standing in the', 'is in the', 'sits in the', 'sitting in the', 'displayed in the', 'jumping in the', 'flying in the', 'running in the']		what type of building is in the background
the day is a sunny day	['day', 'sunny']	is	['is', 'is for', 'is in', 'is at', 'that is', 'is on', 'is above', 'is around', 'is an', 'is near']		when in the day is this
the day is a sunny day	['day', 'day']	X	['is', 'sunny', 'is in', 'on sunny', 'is parked', 'is surfing', 'is near', 'are cloudless', 'is splashing', 'is riding']		when in the day is this
there are cars parked beside the road	['cars', 'road']	parked beside	['beside the', 'parked beside', 'parked along the', 'parked on the', 'parked in the', 'beside', 'sitting beside', 'parked in front', 'parked front', 'beside standing']		where are cars parked
there are cars parked beside the road	['cars', 'road']	parked beside	['beside the', 'parked beside', 'parked along the', 'parked on the', 'parked in the', 'beside', 'sitting beside', 'parked in front', 'parked front', 'beside standing']		where are cars
many windows on a building	['windows', 'building']	on the	['on', 'on building on', 'windows on building', 'building on', 'on building', 'on windows', 'windows on', 'on on', 'on window', 'window on']		where are many windows
many windows on a building	['building', 'many']	X	['on windows', 'windows on', 'windows on building', 'on window', 'window on', 'glass windows on', 'on windows above', 'doors on', 'windshield on', 'on roof']		where are many windows
trees are along the road	['trees', 'road']	along 	['are along', 'are the', 'are on the', 'are near the', 'are in the', 'are along side', 'are running along', 'are lined on the', 'are laying along', 'are walking along']		where are the trees
trees on the side of the road.	['trees', 'side']	on side of	['on the', 'on the side', 'sitting on the', 'standing on the', 'stand on the', 'lying on the', 'sits on the', 'landing on the', 'getting on the', 'walking on the']		where are the trees located
trees on the side of the road.	['trees', 'road']	on side of	['on the side', 'on the', 'as the eye on the', 'sitting on the', 'sits on the', 'standing on the', 'stand on the', 'remains on the', 'is on the', 'shining on the']		where are the trees located
trees are without leaves	['trees', 'leaves']	without	['are without', 'are green without', 'without', 'are', 'are before', 'are not', 'are besides', 'are for', 'are through', 'are beyond']		where are trees without leaves
man is about to cross the street	['man', 'street']	crossing the	['is off the', 'is touching the', 'is in the', 'is on the', 'is across from the', 'is with the', 'is at the', 'is behind the', 'is riding the', 'is talking on the']		where is the man
pedestrian crossing is near were the man is	['crossing', 'man']	near	['are near the', 'are in the', 'is in the', 'is at the', 'are the', 'are standing in the', 'is near', 'are built in the', 'are near an', 'is on the']		where is the man crossing
pedestrian crossing is near were the man is	['man', 'pedestrian']	X	['are near the', 'near the', 'is at the', 'are in the', 'are the', 'is near', 'is in the', 'are near an', 'are near', 'crossing the']		where is the man crossing
the man has a backpack on	['man', 'backpack']	has	['has', 'has has', 'boy has', 'has been', 'man has vest', 'shirt has', 'has old', 'has pants', 'man has cap', 'that has']		where is the man's backpack
man walking in a crosswalk	['man', 'crosswalk']	walking in	['walking in', 'walk in', 'walking in front', 'walking in the', 'walking around in', 'jogging in', 'ladies walking in', 'walking away in', 'walking in it', 'strolling in']		where is the man walking
man walking in a crosswalk	['man', 'crosswalk']	walking in	['walking in', 'walk in', 'walking in front', 'walking in the', 'walking around in', 'jogging in', 'ladies walking in', 'walking away in', 'walking in it', 'strolling in']		whereis the man walking
red car parked on the side of the street	['car', 'side']	parked on the	['parked on the', 'in parked on', 'on the', 'on parked', 'parked on', 'sitting on the', 'parked in the', 'walking on the', 'parked along the', 'parked on side']		where is the red car parked
red car parked on the side of the street	['car', 'street']	parked on side	['on the side', 'parked on the', 'on the', 'sitting on the', 'sits on the', 'standing on the', 'located on the', 'on the mans', 'draped on the', 'walking on the']		where is the red car parked
red car parked on the side of the street	['side', 'red']	X	['car parked on', 'parked car on', 'parked on the', 'car on', 'on car', 'on parked', 'parked on', 'in parked on', 'van parked on', 'parked motorbikes on']		where is the red car parked
the photo was taken outside	['photo', 'outside']	location	['was taken', 'photo was taken inside', 'was taken in', 'picture was taken', 'was taken at', 'was taken during', 'was taken on', 'was taken behind', 'is taken', 'was taken years']		where was this photo taken
man has dark hair	['man', 'hair']	has dark	['has dark', 'has dark brown', 'has dark colored', 'has dark pink', 'has long dark', 'has short dark', 'has gray', 'have dark', 'has', 'has brown']		who has black hair
the man has a backpack on	['man', 'backpack']	has	['has', 'has has', 'boy has', 'has been', 'man has vest', 'shirt has', 'has old', 'has pants', 'man has cap', 'that has']		who has on a backpack
the man has a black jacket on	['man', 'black']	X	['has', 'has black', 'has has', 'has white', 'boy has', 'has blue', 'has been', 'has brown', 'has gray', 'who has']		who has on black clothing
man walking in a crosswalk	['man', 'crosswalk']	walking in	['walking in', 'walk in', 'walking in front', 'walking in the', 'walking around in', 'jogging in', 'ladies walking in', 'walking away in', 'walking in it', 'strolling in']		who is walking in a crosswalk
the man is wearing black	['man', 'black']	wearing	['is wearing', 'was wearing', 'is wearing all', 'is', 'are wearing', 'wearing', 'man wearing black', 'are wearing white', 'man wears black', 'person wearing black']		who is wearing black
there are shadows on the road	['shadows', 'road']	on the	['on the', 'on the side', 'sitting on the', 'standing on the', 'shining on the', 'walking on the', 'stand on the', 'remains on the', 'is on the', 'sits on the']		why are there shadows on the ground
there are white lines on the road	['lines', 'road']	on the	['on the', 'on the side', 'standing on the', 'getting on the', 'sitting on the', 'is on the', 'are on the', 'laying on the', 'stand on the', 'remains on the']		why are there wide white stripes on the road
there are white lines on the road	['road', 'white']	X	['lines on', 'on the', 'in line on', 'line the', 'line on', 'standing on the', 'white lines on', 'on the side', 'getting on the', 'are on the']		why are there wide white stripes on the road
shadow is on the ground	['shadow', 'ground']	on the	['is on the', 'that is on the', 'is sitting on the', 'is lying on the', 'is talking on the', 'is on', 'remains on the', 'is skateboarding on the', 'are on the', 'on the']		why are the shadows on the ground
white car has been parked next to the red one	['car', 'next']	X	['has parked', 'has been', 'has been hit', 'has been kept', 'been', 'has', 'that has been', 'has spotted', 'has gone', 'have been']		why does the red car have a license plate
white car has been parked next to the red one	['car', 'red']	X	['has the', 'that has been', 'has been', 'has been hit', 'is parked by the', 'has another', 'has parked', 'has been hanged on', 'has in', 'has gone']		why does the red car have a license plate
white car has been parked next to the red one	['car', 'one']	parked next	['has the', 'has red', 'has blue', 'has one red', 'has open red', 'has on blue', 'has parked', 'is parked by the', 'has yellow', 'has been']		why does the red car have a license plate
man is about to cross the street	['man', 'street']	crossing the	['is off the', 'is touching the', 'is in the', 'is on the', 'is across from the', 'is with the', 'is at the', 'is behind the', 'is riding the', 'is talking on the']		why is a man walking towards the street
a red car is parked on the side of the road	['car', 'side']	parked on the	['is on the', 'parked on the', 'is sitting on the', 'is lying on the', 'is on', 'is parked by the', 'is sitting on', 'sits on the', 'is standing on', 'is talking on the']		why isn't the red car moving
